   Vx       Vy       Vz      |V|    
-484.89   -1.66    -27.95   485.70 
-484.89   -1.66    -27.95   485.70 
-484.89   -1.66    -27.95   485.70 
-488.70    0.93    -31.07   489.69 
-488.75    2.02    -29.88   489.67 
-488.81    3.11    -28.69   489.66 
-488.86    4.20    -27.50   489.65 
-488.91    5.29    -26.31   489.65 
-488.91    5.29    -26.31   489.65 
-488.91    5.29    -26.31   489.65 
-488.91    5.29    -26.31   489.65 
-488.94    4.32    -28.81   489.81 
-488.94    4.32    -28.81   489.81 
-488.94    4.32    -28.81   489.81 
-488.94    4.32    -28.81   489.81 
-490.74    5.40    -24.83   491.40 
-489.98    5.03    -25.65   490.68 
-489.22    4.66    -26.47   489.96 
-488.47    4.29    -27.29   489.25 
-487.71    3.92    -28.10   488.53 
-487.26    2.29    -28.76   488.11 
-486.81    0.66    -29.41   487.70 
-486.36   -0.97    -30.06   487.29 
-485.91   -2.60    -30.71   486.89 
-485.91   -2.60    -30.71   486.89 
-485.91   -2.60    -30.71   486.89 
-485.91   -2.60    -30.71   486.89 
-486.91    1.65    -26.46   487.63 
-486.74    1.23    -27.34   487.51 
-486.56    0.82    -28.22   487.38 
-486.39    0.40    -29.09   487.26 
-486.21   -0.02    -29.97   487.13 
-486.21   -0.02    -29.97   487.13 
-486.21   -0.02    -29.97   487.13 
-486.21   -0.02    -29.97   487.13 
-486.75   -2.01    -29.29   487.63 
-486.75   -2.01    -29.29   487.63 
-486.75   -2.01    -29.29   487.63 
-486.75   -2.01    -29.29   487.63 
-487.06    2.14    -26.71   487.80 
-487.06    2.14    -26.71   487.80 
-487.06    2.14    -26.71   487.80 
-487.06    2.14    -26.71   487.80 
-489.54   -2.53    -29.22   490.42 
-489.41   -1.37    -28.20   490.22 
-489.27   -0.21    -27.18   490.02 
-489.13    0.95    -26.15   489.83 
-489.00    2.11    -25.13   489.65 
-489.00    2.11    -25.13   489.65 
-489.00    2.11    -25.13   489.65 
-489.00    2.11    -25.13   489.65 
-490.17   -2.94    -28.73   491.02 
-490.17   -2.94    -28.73   491.02 
-490.17   -2.94    -28.73   491.02 
-490.17   -2.94    -28.73   491.02 
-491.30   -4.98    -29.27   492.20 
-490.71   -4.34    -28.38   491.55 
-490.12   -3.69    -27.49   490.90 
-489.53   -3.05    -26.60   490.26 
-488.94   -2.40    -25.71   489.62 
-487.81   -0.42    -25.27   488.46 
-486.69    1.57    -24.83   487.33 
-485.56    3.55    -24.40   486.19 
-484.43    5.54    -23.96   485.05 
-484.43    5.54    -23.96   485.05 
-484.43    5.54    -23.96   485.05 
-484.43    5.54    -23.96   485.05 
-487.81   11.61    -20.98   488.40 
-487.81   11.61    -20.98   488.40 
-487.81   11.61    -20.98   488.40 
-487.81   11.61    -20.98   488.40 
-489.35   -2.62    -25.90   490.04 
-488.95   -2.33    -27.05   489.70 
-488.56   -2.04    -28.19   489.38 
-488.16   -1.75    -29.34   489.04 
-487.77   -1.46    -30.49   488.72 
-487.77   -1.46    -30.49   488.72 
-487.77   -1.46    -30.49   488.72 
-487.77   -1.46    -30.49   488.72 
-488.37    4.02    -29.56   489.28 
-488.37    4.02    -29.56   489.28 
-488.37    4.02    -29.56   489.28 
-488.37    4.02    -29.56   489.28 
-489.05   -0.75    -26.28   489.76 
-488.73    0.63    -23.77   489.31 
-488.41    2.01    -21.26   488.88 
-488.10    3.38    -18.75   488.47 
-487.78    4.76    -16.24   488.07 
-487.78    4.76    -16.24   488.07 
-487.78    4.76    -16.24   488.07 
-487.78    4.76    -16.24   488.07 
-487.33   -0.10    -35.77   488.64 
-487.33   -0.10    -35.77   488.64 
-487.33   -0.10    -35.77   488.64 
-487.33   -0.10    -35.77   488.64 
-488.72   -3.89    -27.02   489.48 
-488.69   -3.10    -26.89   489.44 
-488.67   -2.32    -26.76   489.41 
-488.65   -1.53    -26.64   489.38 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-488.63   -0.74    -26.51   489.35 
-490.59   -1.71    -22.34   491.10 
-489.88   -1.79    -23.33   490.44 
-489.18   -1.86    -24.31   489.79 
-488.47   -1.94    -25.29   489.13 
-487.77   -2.01    -26.27   488.48 
-487.42   -2.85    -27.45   488.20 
-487.08   -3.69    -28.62   487.93 
-486.74   -4.53    -29.80   487.67 
-486.40   -5.36    -30.98   487.42 
-486.07   -5.54    -30.16   487.04 
-485.75   -5.71    -29.34   486.67 
-485.43   -5.89    -28.51   486.30 
-485.11   -6.06    -27.69   485.94 
-485.11   -6.06    -27.69   485.94 
-485.11   -6.06    -27.69   485.94 
-485.11   -6.06    -27.69   485.94 
-487.12    0.06    -24.24   487.72 
-486.53   -3.13    -23.50   487.11 
-485.95   -6.32    -22.75   486.52 
-485.36   -9.52    -22.01   485.95 
-484.78   -12.71   -21.26   485.41 
-484.78   -12.71   -21.26   485.41 
-484.78   -12.71   -21.26   485.41 
-484.78   -12.71   -21.26   485.41 
-487.71   -1.94    -20.72   488.15 
-487.61   -2.48    -22.55   488.14 
-487.50   -3.03    -24.39   488.12 
-487.39   -3.57    -26.22   488.11 
-487.29   -4.11    -28.06   488.11 
-487.29   -4.11    -28.06   488.11 
-487.29   -4.11    -28.06   488.11 
-487.29   -4.11    -28.06   488.11 
-490.06    5.06    -20.58   490.52 
-490.06    5.06    -20.58   490.52 
-490.06    5.06    -20.58   490.52 
-490.06    5.06    -20.58   490.52 
-489.95   -3.91    -23.68   490.54 
-489.67   -3.98    -23.88   490.27 
-489.39   -4.06    -24.07   490.00 
-489.10   -4.14    -24.27   489.72 
-488.82   -4.22    -24.47   489.45 
-488.72   -3.88    -23.84   489.32 
-488.63   -3.54    -23.21   489.19 
-488.53   -3.20    -22.58   489.06 
-488.44   -2.87    -21.95   488.94 
-488.44   -2.87    -21.95   488.94 
-488.44   -2.87    -21.95   488.94 
-488.44   -2.87    -21.95   488.94 
-488.43   -4.41    -27.24   489.21 
-488.43   -4.41    -27.24   489.21 
-488.43   -4.41    -27.24   489.21 
-488.43   -4.41    -27.24   489.21 
-492.81   -6.68    -24.91   493.48 
-491.69   -7.23    -25.16   492.39 
-490.57   -7.78    -25.40   491.29 
-489.45   -8.33    -25.65   490.19 
-488.33   -8.87    -25.89   489.10 
-488.13   -9.35    -25.83   488.90 
-487.92   -9.82    -25.77   488.70 
-487.72   -10.29   -25.71   488.51 
-487.51   -10.76   -25.65   488.30 
-487.46   -8.42    -25.05   488.18 
-487.41   -6.08    -24.45   488.06 
-487.36   -3.73    -23.85   487.96 
-487.32   -1.39    -23.25   487.88 
-487.21   -3.56    -23.96   487.81 
-487.11   -5.73    -24.67   487.77 
-487.01   -7.90    -25.37   487.73 
-486.91   -10.06   -26.08   487.71 
-486.91   -10.06   -26.08   487.71 
-486.91   -10.06   -26.08   487.71 
-486.91   -10.06   -26.08   487.71 
-488.31   -6.99    -18.27   488.70 
-487.67   -8.57    -20.40   488.17 
-487.02   -10.15   -22.52   487.65 
-486.37   -11.72   -24.64   487.13 
-485.73   -13.30   -26.76   486.65 
-485.22   -12.86   -27.51   486.17 
-484.71   -12.43   -28.26   485.69 
-484.20   -11.99   -29.00   485.22 
-483.69   -11.56   -29.75   484.74 
-483.69   -11.56   -29.75   484.74 
-483.69   -11.56   -29.75   484.74 
-483.69   -11.56   -29.75   484.74 
-486.12   -7.40    -23.51   486.74 
-486.12   -7.40    -23.51   486.74 
-486.12   -7.40    -23.51   486.74 
-486.12   -7.40    -23.51   486.74 
-486.67   -7.98    -26.80   487.47 
-486.51   -7.97    -26.29   487.28 
-486.35   -7.96    -25.79   487.10 
-486.20   -7.95    -25.29   486.92 
-486.04   -7.94    -24.78   486.74 
-486.04   -7.94    -24.78   486.74 
-486.04   -7.94    -24.78   486.74 
-486.04   -7.94    -24.78   486.74 
-489.01   -10.75   -27.14   489.88 
-489.01   -10.75   -27.14   489.88 
-489.01   -10.75   -27.14   489.88 
-489.01   -10.75   -27.14   489.88 
-489.11   -15.26   -33.87   490.52 
-487.83   -12.03   -31.82   489.01 
-486.55   -8.79    -29.77   487.54 
-485.28   -5.55    -27.72   486.10 
-484.00   -2.31    -25.67   484.69 
-484.00   -2.31    -25.67   484.69 
-484.00   -2.31    -25.67   484.69 
-484.00   -2.31    -25.67   484.69 
-485.36   -6.81    -30.42   486.36 
-485.36   -6.81    -30.42   486.36 
-485.36   -6.81    -30.42   486.36 
-485.36   -6.81    -30.42   486.36 
-488.41   -10.43   -33.66   489.68 
-488.26   -11.44   -33.72   489.56 
-488.11   -12.45   -33.78   489.44 
-487.97   -13.45   -33.84   489.33 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-487.82   -14.46   -33.90   489.21 
-489.47   -9.65    -23.72   490.14 
-488.65   -10.62   -23.70   489.34 
-487.83   -11.59   -23.69   488.54 
-487.02   -12.56   -23.68   487.76 
-486.20   -13.53   -23.67   486.96 
-486.20   -13.53   -23.67   486.96 
-486.20   -13.53   -23.67   486.96 
-486.20   -13.53   -23.67   486.96 
-489.03   -11.02   -25.00   489.79 
-488.04   -11.03   -23.11   488.71 
-487.06   -11.05   -21.23   487.65 
-486.08   -11.07   -19.34   486.59 
-485.09   -11.09   -17.46   485.53 
-485.09   -11.09   -17.46   485.53 
-485.09   -11.09   -17.46   485.53 
-485.09   -11.09   -17.46   485.53 
-485.02   -14.62   -23.37   485.80 
-485.01   -12.98   -23.80   485.77 
-485.00   -11.33   -24.22   485.74 
-484.99   -9.68    -24.65   485.71 
-484.98   -8.04    -25.08   485.69 
-484.98   -8.04    -25.08   485.69 
-484.98   -8.04    -25.08   485.69 
-484.98   -8.04    -25.08   485.69 
-486.02   -11.14   -28.66   486.99 
-485.85   -11.00   -28.61   486.82 
-485.69   -10.85   -28.55   486.65 
-485.52   -10.71   -28.49   486.47 
-485.36   -10.57   -28.43   486.31 
-484.85   -9.05    -27.90   485.74 
-484.34   -7.53    -27.37   485.17 
-483.83   -6.01    -26.85   484.61 
-483.32   -4.49    -26.32   484.06 
-483.32   -4.49    -26.32   484.06 
-483.32   -4.49    -26.32   484.06 
-483.32   -4.49    -26.32   484.06 
-483.54   -12.11   -29.83   484.61 
-483.54   -12.11   -29.83   484.61 
-483.54   -12.11   -29.83   484.61 
-483.54   -12.11   -29.83   484.61 
-486.22   -2.87    -14.82   486.45 
-486.22   -2.87    -14.82   486.45 
-486.22   -2.87    -14.82   486.45 
-486.22   -2.87    -14.82   486.45 
-488.92   -15.51   -24.63   489.79 
-488.24   -13.97   -24.46   489.05 
-487.56   -12.43   -24.28   488.32 
-486.88   -10.89   -24.11   487.60 
-486.20   -9.34    -23.94   486.88 
-486.20   -9.34    -23.94   486.88 
-486.20   -9.34    -23.94   486.88 
-486.20   -9.34    -23.94   486.88 
-488.72   -7.51    -16.03   489.04 
-488.72   -7.51    -16.03   489.04 
-488.72   -7.51    -16.03   489.04 
-488.72   -7.51    -16.03   489.04 
-490.47   -13.30   -20.15   491.06 
-490.09   -11.84   -19.65   490.63 
-489.71   -10.38   -19.16   490.19 
-489.32   -8.92    -18.66   489.76 
-488.94   -7.46    -18.17   489.33 
-488.45   -9.63    -18.90   488.91 
-487.96   -11.80   -19.63   488.50 
-487.47   -13.96   -20.36   488.09 
-486.97   -16.13   -21.08   487.69 
-486.97   -16.13   -21.08   487.69 
-486.97   -16.13   -21.08   487.69 
-486.97   -16.13   -21.08   487.69 
-490.01   -16.83   -22.31   490.81 
-489.77   -14.94   -21.78   490.48 
-489.53   -13.05   -21.24   490.16 
-489.29   -11.17   -20.71   489.86 
-489.05   -9.28    -20.18   489.55 
-488.89   -10.61   -20.11   489.42 
-488.72   -11.95   -20.04   489.28 
-488.56   -13.28   -19.97   489.15 
-488.39   -14.62   -19.90   489.01 
-488.39   -14.62   -19.90   489.01 
-488.39   -14.62   -19.90   489.01 
-488.39   -14.62   -19.90   489.01 
-488.69   -10.78   -23.58   489.38 
-488.69   -10.78   -23.58   489.38 
-488.69   -10.78   -23.58   489.38 
-488.69   -10.78   -23.58   489.38 
-490.08   -14.55   -21.92   490.79 
-490.08   -14.55   -21.92   490.79 
-490.08   -14.55   -21.92   490.79 
-490.08   -14.55   -21.92   490.79 
-491.70   -14.08   -23.80   492.48 
-491.43   -12.75   -22.29   492.10 
-491.16   -11.41   -20.78   491.73 
-490.89   -10.08   -19.28   491.37 
-490.62   -8.75    -17.77   491.02 
-490.62   -8.75    -17.77   491.02 
-490.62   -8.75    -17.77   491.02 
-490.62   -8.75    -17.77   491.02 
-492.27   -15.20   -21.61   492.98 
-491.44   -14.34   -22.41   492.16 
-490.61   -13.49   -23.22   491.34 
-489.79   -12.63   -24.02   490.54 
-488.96   -11.78   -24.83   489.73 
-488.96   -11.78   -24.83   489.73 
-488.96   -11.78   -24.83   489.73 
-488.96   -11.78   -24.83   489.73 
-489.88   -10.28   -20.75   490.43 
-489.29   -10.99   -22.13   489.91 
-488.71   -11.70   -23.50   489.41 
-488.12   -12.41   -24.88   488.91 
-487.53   -13.12   -26.26   488.41 
-487.24   -11.53   -24.41   487.99 
-486.95   -9.94    -22.56   487.57 
-486.65   -8.35    -20.71   487.16 
-486.36   -6.76    -18.86   486.77 
-486.36   -6.76    -18.86   486.77 
-486.36   -6.76    -18.86   486.77 
-486.36   -6.76    -18.86   486.77 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.05   -2.53    -21.37   490.52 
-490.74   -2.34    -22.14   491.24 
-489.60   -3.20    -22.01   490.10 
-488.45   -4.07    -21.87   488.96 
-487.31   -4.93    -21.74   487.82 
-486.17   -5.79    -21.61   486.68 
-486.17   -5.79    -21.61   486.68 
-486.17   -5.79    -21.61   486.68 
-486.17   -5.79    -21.61   486.68 
-487.51   -5.73    -17.29   487.85 
-487.21   -7.09    -18.35   487.61 
-486.91   -8.44    -19.42   487.37 
-486.61   -9.80    -20.48   487.14 
-486.32   -11.16   -21.55   486.93 
-486.32   -11.16   -21.55   486.93 
-486.32   -11.16   -21.55   486.93 
-486.32   -11.16   -21.55   486.93 
-488.11   -13.72   -21.49   488.78 
-487.96   -12.84   -20.87   488.57 
-487.82   -11.96   -20.25   488.39 
-487.68   -11.09   -19.63   488.20 
-487.54   -10.21   -19.02   488.02 
-487.54   -10.21   -19.02   488.02 
-487.54   -10.21   -19.02   488.02 
-487.54   -10.21   -19.02   488.02 
-488.46   -14.05   -20.36   489.09 
-488.26   -12.54   -20.75   488.86 
-488.05   -11.03   -21.13   488.63 
-487.85   -9.51    -21.51   488.42 
-487.64   -8.00    -21.89   488.20 
-487.64   -8.00    -21.89   488.20 
-487.64   -8.00    -21.89   488.20 
-487.64   -8.00    -21.89   488.20 
-488.32   -14.91   -22.34   489.06 
-488.32   -14.91   -22.34   489.06 
-488.32   -14.91   -22.34   489.06 
-488.32   -14.91   -22.34   489.06 
-488.92   -12.27   -24.31   489.68 
-488.48   -10.69   -23.48   489.16 
-488.04   -9.12    -22.66   488.65 
-487.60   -7.55    -21.84   488.15 
-487.16   -5.98    -21.01   487.65 
-487.16   -5.98    -21.01   487.65 
-487.16   -5.98    -21.01   487.65 
-487.16   -5.98    -21.01   487.65 
-488.50   -10.69   -23.66   489.19 
-487.60   -9.76    -21.99   488.19 
-486.69   -8.84    -20.33   487.19 
-485.79   -7.91    -18.66   486.21 
-484.89   -6.98    -16.99   485.24 
-484.89   -6.98    -16.99   485.24 
-484.89   -6.98    -16.99   485.24 
-484.89   -6.98    -16.99   485.24 
-485.67   -12.37   -22.85   486.36 
-485.67   -12.37   -22.85   486.36 
-485.67   -12.37   -22.85   486.36 
-485.67   -12.37   -22.85   486.36 
-489.24   -14.48   -24.06   490.05 
-488.84   -12.46   -23.00   489.54 
-488.45   -10.44   -21.95   489.05 
-488.05   -8.42    -20.90   488.57 
-487.65   -6.41    -19.84   488.10 
-487.21   -8.06    -19.94   487.68 
-486.76   -9.70    -20.04   487.27 
-486.31   -11.35   -20.14   486.86 
-485.87   -13.00   -20.23   486.46 
-485.87   -13.00   -20.23   486.46 
-485.87   -13.00   -20.23   486.46 
-485.87   -13.00   -20.23   486.46 
-486.57   -4.68    -20.23   487.01 
-486.57   -4.68    -20.23   487.01 
-486.57   -4.68    -20.23   487.01 
-486.57   -4.68    -20.23   487.01 
-486.85   -7.19    -17.12   487.20 
-486.85   -7.19    -17.12   487.20 
-486.85   -7.19    -17.12   487.20 
-486.85   -7.19    -17.12   487.20 
-488.05   -6.59    -25.15   488.74 
-487.01   -4.84    -23.50   487.60 
-485.96   -3.09    -21.85   486.46 
-484.91   -1.34    -20.21   485.33 
-483.86    0.41    -18.56   484.22 
-483.86    0.41    -18.56   484.22 
-483.86    0.41    -18.56   484.22 
-483.86    0.41    -18.56   484.22 
-485.95   -6.24    -18.32   486.34 
-485.95   -6.24    -18.32   486.34 
-485.95   -6.24    -18.32   486.34 
-485.95   -6.24    -18.32   486.34 
-486.56   -9.37    -21.77   487.14 
-486.56   -9.37    -21.77   487.14 
-486.56   -9.37    -21.77   487.14 
-486.56   -9.37    -21.77   487.14 
-486.92   -4.62    -18.75   487.30 
-486.92   -4.62    -18.75   487.30 
-486.92   -4.62    -18.75   487.30 
-486.92   -4.62    -18.75   487.30 
-488.25   -9.03    -20.97   488.78 
-486.88   -7.26    -19.46   487.32 
-485.50   -5.49    -17.94   485.86 
-484.12   -3.72    -16.43   484.41 
-482.75   -1.95    -14.92   482.98 
-481.97   -3.54    -15.66   482.24 
-481.19   -5.13    -16.41   481.50 
-480.41   -6.72    -17.15   480.76 
-479.64   -8.31    -17.89   480.05 
-479.64   -8.31    -17.89   480.05 
-479.64   -8.31    -17.89   480.05 
-479.64   -8.31    -17.89   480.05 
-483.37   -14.00   -16.85   483.87 
-483.37   -14.00   -16.85   483.87 
-483.37   -14.00   -16.85   483.87 
-483.37   -14.00   -16.85   483.87 
-482.56   -3.33    -11.51   482.71 
-482.27   -2.21    -10.81   482.40 
-481.98   -1.09    -10.10   482.09 
-481.69    0.02    -9.39    481.78 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-481.40    1.14    -8.69    481.48 
-492.09   -10.09   -27.35   492.95 
-490.94   -9.86    -25.94   491.72 
-489.79   -9.63    -24.52   490.50 
-488.65   -9.41    -23.10   489.29 
-487.50   -9.18    -21.69   488.07 
-487.50   -8.16    -20.70   488.01 
-487.49   -7.15    -19.71   487.94 
-487.49   -6.14    -18.72   487.89 
